recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
162407405,"{'steamid': '76561199020789690', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 13917, 'playtime_last_two_weeks': 5324, 'playtime_at_review': 13874, 'last_played': 1712493365}",english,"I'll just say that this game used to be better than it is now. They have made some terrible changes, mostly with the AI. In skirmish mode it is so stripped down that it just runs around aimlessly and dying, and in conquest mode it is so overpowered as to be impossible on some missions in extreme difficulty. The AI basically cheats, it builds a relic and has a massive army within the first year, all without mining any iron or not possibly having the resources to build it all.

In the conquest mission ""surrounded"" it's 3 vs 1 against you, and within a few minutes of starting the enemy is right beside your starting tile and already attacking your territory before you have a single soldier. It's just lame honestly, there's no sense of a challenge, it's just straight up cheating AI. One set of mechanics for it, another for you, and they are not even remotely equal.

There are other conquest missions equally unbalanced in extreme mode especially, and these are the ones where you have a couple of years win it. In the ""Gates of Helheim"" mission you have to capture and hold 3 gates that endlessly spawn fallen valkyrie enemies, which kill your warriors in two hits. It's impossible to build up enough troops within two years to have a chance of holding one of these gates. So many other flaws I'm not even going to bother with, but these are the main ones. Another mission with the dwarves where you're swarmed by like 20 of them over and over again, in extreme mode it's impossible. 5 years to win? What a joke. I have tried countless times and even with a hero and 20 troops it can't be done. Even shield bearers are dead in 3 seconds. Again, lame.

If you like feeling like playing a game where the AI is cheating the entire time and having no immersion because of it, this is definitely the game for you! I find my time on this game frustrated and angry, and if a game does that it's not worth playing because the devs have completely missed the point of a game. The campaign is fun and definitely the only good part of this game.",1712491882,1712491882,False,0,0,0,0,True,False,False,True,,,
162398510,"{'steamid': '76561198273940952', 'num_games_owned': 10, 'num_reviews': 10, 'playtime_forever': 1350, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1350, 'last_played': 1700636618}",german,Sehr anstrengendes Spiel kaum gewinn chancen zuwenig zeit um die Herausforderungen zu schaffen,1712481459,1712481459,False,0,0,0,0,True,False,False,True,,,
162396242,"{'steamid': '76561198042258027', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 25109, 'playtime_last_two_weeks': 1048, 'playtime_at_review': 24885, 'last_played': 1712491841}",dutch,lol,1712478377,1712478377,True,0,0,0,0,True,False,False,True,,,
162394513,"{'steamid': '76561198097686065', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 2758, 'playtime_last_two_weeks': 2082, 'playtime_at_review': 2602, 'last_played': 1712497358}",polish,"nope
",1712476055,1712476055,False,0,0,0,0,True,False,False,True,,,
162390186,"{'steamid': '76561198119325212', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 45346, 'playtime_last_two_weeks': 1244, 'playtime_at_review': 45346, 'last_played': 1712469083}",english,"I have been playing Northgard for years now and it might be my all time favorite game. I only play PVP but a lot of people like the single player and co-op conquest as well. I do hope they are able to fix their server issues, as some games have an unbearable amount of lag. But I love the game, so it gets a thumbs up from me! :)",1712469571,1712469571,True,0,0,0,0,False,False,False,True,,,
162388438,"{'steamid': '76561198096561088', 'num_games_owned': 0, 'num_reviews': 28, 'playtime_forever': 1605, 'playtime_last_two_weeks': 742, 'playtime_at_review': 1501, 'last_played': 1712478719}",english,Strategy game makes thinking good.,1712466970,1712466970,True,0,0,0,0,True,False,False,True,,,
162381542,"{'steamid': '76561198088970877', 'num_games_owned': 0, 'num_reviews': 12, 'playtime_forever': 1176, 'playtime_last_two_weeks': 1154, 'playtime_at_review': 643, 'last_played': 1712496739}",russian,Зависнуть на пару вечеров с друзьями? - легко!,1712457418,1712457418,True,0,0,0,0,True,False,False,True,,,
162374845,"{'steamid': '76561198323741876', 'num_games_owned': 0, 'num_reviews': 18, 'playtime_forever': 2091, 'playtime_last_two_weeks': 284, 'playtime_at_review': 1806, 'last_played': 1712479847}",english,Id suck and swallow pickls shit,1712448442,1712448442,True,0,0,0,0,False,False,False,True,,,
162368417,"{'steamid': '76561198809702080', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 6203, 'playtime_last_two_weeks': 2815, 'playtime_at_review': 6002, 'last_played': 1712498604}",english,"Very nice, friendly game. The only minus is lack ofplayers in multiplayer in specific hours of the day.",1712440775,1712440775,True,0,0,0,0,True,False,False,True,,,
162368046,"{'steamid': '76561197999736992', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 7067, 'playtime_last_two_weeks': 931, 'playtime_at_review': 6613, 'last_played': 1712486219}",english,"Simple to learn, fun to play",1712440410,1712440410,True,0,0,0,0,True,False,False,True,,,
162356408,"{'steamid': '76561199482583768', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 364, 'playtime_last_two_weeks': 364, 'playtime_at_review': 364, 'last_played': 1712333750}",german,good game,1712429097,1712429097,True,0,0,0,0,False,False,False,True,,,
162349311,"{'steamid': '76561198030123832', 'num_games_owned': 339, 'num_reviews': 349, 'playtime_forever': 301, 'playtime_last_two_weeks': 301, 'playtime_at_review': 301, 'last_played': 1712420985}",english,"At first glance, Northgard looks like a neat little RTS. It takes a bit from Age of Empires and a bit from Warcraft 3, blending them together in a Viking-themed hodgepodge with a modern coat of paint.

Unfortunately, it doesn’t take long for the cracks in the gameplay to show. Despite the few unique innovations, you can’t escape the feeling that you’re just playing a slower Warcraft 3 with a far more boring story. “Avenge your father and save the world” has to be the most tired trope imaginable for a game campaign. You really have to do more than just rip off the golden oldies if you want to impress.

It would be bad enough if the mechanics were simply derivative, but they’re often poorly executed. Your lords are very boring, with no additional abilities beyond more health and damage. The AI is absolutely braindead and can only pose a threat through artificial advantages. Each map plays out more or less identically, and at a pace that is more soporific than entertaining.

Also, are they actually joking with this pricing? It’s worth ten dollars less, and the amount of mid content that the devs have locked up behind overpriced DLC is staggering. It’s the kind of naked greed that will immediately put me off a company - I will remember the name Shiro Games, but not positively.

My advice would be to skip Northgard. It’s a cynical and shallow attempt at maximizing capital, with little brain and even less heart.",1712422625,1712422625,False,1,0,0.497942358255386353,0,True,False,False,True,,,
162343082,"{'steamid': '76561198837722774', 'num_games_owned': 33, 'num_reviews': 5, 'playtime_forever': 10884, 'playtime_last_two_weeks': 63, 'playtime_at_review': 10820, 'last_played': 1712426364}",turkish,geliştirilebilir ama güzel,1712417173,1712417173,True,0,0,0,0,False,False,False,True,,,
162305354,"{'steamid': '76561197995253668', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 6943, 'playtime_last_two_weeks': 4, 'playtime_at_review': 6943, 'last_played': 1712371210}",english,"It launches on the wrong monitor and doesn't have settings to fix it so I cannot play anymore.
",1712372490,1712372490,False,0,0,0,0,True,False,False,True,,,
162302624,"{'steamid': '76561199467172761', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 31266, 'playtime_last_two_weeks': 511, 'playtime_at_review': 31260, 'last_played': 1712369465}",english,Great game. The community and discord are always fun and the devs do listen to feedback which is nice.,1712368843,1712368843,True,0,0,0,0,True,False,False,True,,,
162297141,"{'steamid': '76561198146882102', 'num_games_owned': 0, 'num_reviews': 67, 'playtime_forever': 302, 'playtime_last_two_weeks': 59, 'playtime_at_review': 242, 'last_played': 1712431790}",english,good,1712361802,1712361802,True,0,0,0,0,True,False,False,True,,,
162284895,"{'steamid': '76561198115809526', 'num_games_owned': 0, 'num_reviews': 14, 'playtime_forever': 4387, 'playtime_last_two_weeks': 317, 'playtime_at_review': 4387, 'last_played': 1712347863}",russian,"Отвратный баланс, ноль информации, шляпа полнейшая, возьмите лучше war selection, куда интересней",1712347900,1712347900,False,0,0,0,0,False,False,False,True,,,
162283737,"{'steamid': '76561198011889840', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 2524, 'playtime_last_two_weeks': 1013, 'playtime_at_review': 2348, 'last_played': 1712357344}",english,"Simple RTS with good music, graphics and mechanics. Not difficult to learn and fun with friends",1712346750,1712346750,True,0,0,0,0,True,False,False,True,,,
162279128,"{'steamid': '76561198797955308', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 417, 'playtime_last_two_weeks': 417, 'playtime_at_review': 353, 'last_played': 1712411621}",hungarian,Valhalla!!!!!,1712342368,1712342368,True,0,0,0,0,True,False,False,True,,,
162270475,"{'steamid': '76561198970526382', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 16486, 'playtime_last_two_weeks': 403, 'playtime_at_review': 16082, 'last_played': 1712413504}",schinese,比较轻松的rts？,1712334292,1712334292,True,0,0,0,0,True,False,False,True,,,
162237158,"{'steamid': '76561198133983512', 'num_games_owned': 0, 'num_reviews': 15, 'playtime_forever': 7962, 'playtime_last_two_weeks': 335, 'playtime_at_review': 7710, 'last_played': 1712467266}",schinese,这么多年的老游戏了，一直在更新。,1712294094,1712294094,True,0,0,0,0,True,False,False,True,,,
162232493,"{'steamid': '76561198337250673', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 525, 'playtime_last_two_weeks': 80, 'playtime_at_review': 525, 'last_played': 1711683643}",english,"Not Recomended for those who have been playing RTS/Grand Strategy like Civ or TW, military have slow development because of very limited resources, the fastest winning condition only can be achieved by Culture/Technology not by supremacy.",1712287327,1712287327,False,0,0,0.472440958023071289,0,True,False,False,True,,,
162196374,"{'steamid': '76561198026984438', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 46566, 'playtime_last_two_weeks': 1, 'playtime_at_review': 46566, 'last_played': 1712247521}",english,"Why is there still no controller support years after this game launched on consoles? This is absurd. I have to get out my console to play with a controller, but can’t play on my Steam Deck.",1712247616,1712247616,False,1,0,0.502248883247375488,0,True,False,False,True,,,
162193475,"{'steamid': '76561198109536848', 'num_games_owned': 43, 'num_reviews': 3, 'playtime_forever': 930, 'playtime_last_two_weeks': 382, 'playtime_at_review': 711, 'last_played': 1712426535}",russian,о,1712245046,1712245046,True,0,0,0,0,False,False,False,True,,,
162176786,"{'steamid': '76561198015076176', 'num_games_owned': 4072, 'num_reviews': 27, 'playtime_forever': 7718, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7718, 'last_played': 1702233210}",english,"Great RTS that does a pretty good job of minimising micro and putting more of a focus on the ""strategy"" part of the acronym.  Notification spam and some annoying villager AI are my biggest complaints and they're very minor.",1712226888,1712226888,True,0,0,0,0,False,False,False,True,,,
162166415,"{'steamid': '76561198795701079', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1108, 'playtime_last_two_weeks': 1108, 'playtime_at_review': 26, 'last_played': 1712498192}",schinese,Villagers cannot be assigned,1712212275,1712212275,True,0,0,0,0,False,False,False,True,,,
162163544,"{'steamid': '76561199061764421', 'num_games_owned': 16, 'num_reviews': 1, 'playtime_forever': 793, 'playtime_last_two_weeks': 793, 'playtime_at_review': 654, 'last_played': 1712230364}",koreana,ddd,1712207805,1712207805,True,0,0,0,0,False,False,False,True,,,
162149522,"{'steamid': '76561198881661290', 'num_games_owned': 85, 'num_reviews': 3, 'playtime_forever': 411, 'playtime_last_two_weeks': 188, 'playtime_at_review': 411, 'last_played': 1712188818}",turkish,tam anlamıyla efsane👑,1712188961,1712188961,True,0,0,0,0,True,False,False,True,,,
162148321,"{'steamid': '76561198983588965', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 6121, 'playtime_last_two_weeks': 680, 'playtime_at_review': 5441, 'last_played': 1712342812}",latam,"Increible juego, todos los clanes son diferentes entre si",1712187349,1712187349,True,0,0,0,0,True,False,False,True,,,
