recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
160481967,"{'steamid': '76561199134095780', 'num_games_owned': 553, 'num_reviews': 475, 'playtime_forever': 434, 'playtime_last_two_weeks': 3, 'playtime_at_review': 380, 'last_played': 1711762258}",russian,<3,1710377036,1710377036,True,0,0,0,0,True,False,False,True,,,
159692656,"{'steamid': '76561198088005374', 'num_games_owned': 0, 'num_reviews': 641, 'playtime_forever': 11, 'playtime_last_two_weeks': 0, 'playtime_at_review': 11, 'last_played': 1709391820}",polish,Uruchamiasz działą Klikasz Play działą Pokazuje latająca kamera jak wygląda mapa gdy klikasz F1 by dać znać że jesteś gotów nie respi cie na mapie  klikasz więc escape by wyjść nie da sie przycisk nie działa ale najlepsze w tym wszystkim jest to ze w prawym górnym rogu pisze playable? NO XDDD,1709391926,1709391926,False,0,0,0,0,False,False,False,True,,,
159449192,"{'steamid': '76561198388936183', 'num_games_owned': 58, 'num_reviews': 6, 'playtime_forever': 101, 'playtime_last_two_weeks': 0, 'playtime_at_review': 101, 'last_played': 1528505164}",english,"rest easy, little one",1709097461,1709097461,True,0,0,0,0,True,False,False,True,,,
158965307,"{'steamid': '76561199377749966', 'num_games_owned': 149, 'num_reviews': 99, 'playtime_forever': 249, 'playtime_last_two_weeks': 0, 'playtime_at_review': 128, 'last_played': 1708617738}",english,I Don't Even know How It's In My Library:),1708602952,1708602952,True,0,0,0,0,False,False,False,True,,,
158911858,"{'steamid': '76561199556096472', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 295, 'playtime_last_two_weeks': 0, 'playtime_at_review': 120, 'last_played': 1708622925}",russian,<3 Down To One,1708541542,1708541542,True,0,0,0,0,False,False,False,True,,,
158909777,"{'steamid': '76561199556505479', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 329, 'playtime_last_two_weeks': 0, 'playtime_at_review': 103, 'last_played': 1708674225}",russian,Down To One <3,1708539797,1708539797,True,0,0,0,0,False,False,False,True,,,
158854241,"{'steamid': '76561198020318134', 'num_games_owned': 333, 'num_reviews': 6, 'playtime_forever': 166, 'playtime_last_two_weeks': 0, 'playtime_at_review': 166, 'last_played': 1452869659}",english,"why is this pos still for sale, why is it still on steam? it was dead in 2018, there are NO servers, it is not playable. steam should pay you for the wasted space on your hard drive............DO    NOT    BUY       if you spend .49 cents on this game you will feel like you lost a $1.75 an hour of your life and a small piece of your soul,    just dont",1708480464,1708480464,False,0,0,0,0,True,False,False,True,,,
157658346,"{'steamid': '76561199184930490', 'num_games_owned': 0, 'num_reviews': 121, 'playtime_forever': 275, 'playtime_last_two_weeks': 0, 'playtime_at_review': 275, 'last_played': 1667880703}",english,"[h1]Down to One[/h1]

Gameplay: ★★  
Graphics: ★★★  
Sound/Music: ★★  
Story: ★  
Replay Value: ★★  
Overall: ★★",1707150223,1707150223,True,1,1,0.523809552192687988,0,True,False,False,True,,,
157577152,"{'steamid': '76561198346529874', 'num_games_owned': 133, 'num_reviews': 106, 'playtime_forever': 306, 'playtime_last_two_weeks': 0, 'playtime_at_review': 306, 'last_played': 1667206129}",english,normal,1707054874,1707054874,False,0,0,0,0,True,False,False,True,,,
157529368,"{'steamid': '76561198844282465', 'num_games_owned': 1575, 'num_reviews': 4645, 'playtime_forever': 253, 'playtime_last_two_weeks': 0, 'playtime_at_review': 253, 'last_played': 1677834360}",russian,☀️,1706999780,1706999780,True,0,0,0.476190477609634399,0,True,False,False,True,,,
