recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
162394343,"{'steamid': '76561198892896622', 'num_games_owned': 28, 'num_reviews': 6, 'playtime_forever': 1504, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1504, 'last_played': 1694948099}",polish,Lepsze gta 5,1712475819,1712475819,True,0,0,0,0,True,False,False,True,,,
162393929,"{'steamid': '76561199031932987', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 5723, 'playtime_last_two_weeks': 5723, 'playtime_at_review': 5723, 'last_played': 1712434305}",english,"Just beat the game. Sad it's over.

Juicy moments of victory and devastating twists and losses.

This is a beautiful anarchist's dream.",1712475224,1712475224,True,0,0,0,0,True,False,False,True,,,
162390127,"{'steamid': '76561199232695725', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 581, 'playtime_last_two_weeks': 103, 'playtime_at_review': 513, 'last_played': 1712489912}",russian,.,1712469478,1712469478,True,0,0,0,0,True,False,False,True,,,
162384582,"{'steamid': '76561199094223311', 'num_games_owned': 0, 'num_reviews': 15, 'playtime_forever': 1772, 'playtime_last_two_weeks': 207, 'playtime_at_review': 1772, 'last_played': 1712440102}",english,yes and no the armored truck bounty hunts are very annoying because 5 people are on you while a whole squadron of cops are shooting at you with pistols and AR's but other then that its fun,1712461533,1712461533,True,0,0,0,0,False,False,False,True,,,
162383238,"{'steamid': '76561198927888501', 'num_games_owned': 0, 'num_reviews': 51, 'playtime_forever': 1318, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1318, 'last_played': 1708578015}",english,"Hardly Found ANY Dogs, day ruined ;(",1712459698,1712459698,True,0,2,0,0,True,False,False,True,,,
162382210,"{'steamid': '76561198349702807', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 951, 'playtime_last_two_weeks': 951, 'playtime_at_review': 823, 'last_played': 1712465496}",english,I much love this game,1712458275,1712458275,True,0,0,0,0,True,False,False,True,,,
162369548,"{'steamid': '76561199078020016', 'num_games_owned': 19, 'num_reviews': 11, 'playtime_forever': 1267, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1267, 'last_played': 1702465045}",english,Best Watchdogs,1712442029,1712442029,True,1,0,0.506905972957611084,0,True,False,False,True,,,
162358632,"{'steamid': '76561199445039613', 'num_games_owned': 12, 'num_reviews': 5, 'playtime_forever': 629, 'playtime_last_two_weeks': 0, 'playtime_at_review': 629, 'last_played': 1710787836}",turkish,iyi işte a** al,1712431179,1712431179,True,0,0,0,0,True,False,False,True,,,
162354786,"{'steamid': '76561199099231911', 'num_games_owned': 0, 'num_reviews': 19, 'playtime_forever': 3911, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3911, 'last_played': 1707326329}",latam,un juegaso para jugar si te gusta el gta,1712427589,1712427589,True,0,0,0,0,False,False,False,True,,,
162354223,"{'steamid': '76561199402642299', 'num_games_owned': 52, 'num_reviews': 3, 'playtime_forever': 492, 'playtime_last_two_weeks': 8, 'playtime_at_review': 484, 'last_played': 1712459809}",schinese,挺好,1712427074,1712427074,True,0,0,0,0,True,False,False,True,,,
162351694,"{'steamid': '76561199482700193', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 333, 'playtime_last_two_weeks': 47, 'playtime_at_review': 328, 'last_played': 1712426957}",english,nice,1712424722,1712424722,True,0,0,0,0,True,False,False,True,,,
162351473,"{'steamid': '76561199239070985', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 3242, 'playtime_last_two_weeks': 49, 'playtime_at_review': 3216, 'last_played': 1712425907}",english,Amazing Absolute AMazing BRO DOMNLAOD MODS FROM WEMOD AND GET INFINITE MONEY IT MAKES THE GAME SOOOOOOOOOOO MUCH BETTER,1712424526,1712424526,True,0,0,0,0,True,False,False,True,,,
162343610,"{'steamid': '76561198081536349', 'num_games_owned': 26, 'num_reviews': 5, 'playtime_forever': 1832, 'playtime_last_two_weeks': 1493, 'playtime_at_review': 1832, 'last_played': 1712417503}",russian,"Сюжет шикарнейший
Но больше всего привлек игровой процесс
Было очень приятно провести в этой игре эти 30 часов моей жизни
Не жалею ни об одной потраченной минуте, за исключением моментов, когда нужно было искать способы подняться на крышу :)) Но в остальном идеально
Спасибо Юбисофту за крутую игру",1712417604,1712417604,True,0,0,0,0,True,False,False,True,,,
