recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
162378321,"{'steamid': '76561199094257814', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 194, 'playtime_last_two_weeks': 4, 'playtime_at_review': 190, 'last_played': 1712453471}",english,yes,1712452964,1712452964,True,0,0,0,0,True,False,False,True,,,
162233609,"{'steamid': '76561199079317811', 'num_games_owned': 166, 'num_reviews': 33, 'playtime_forever': 338, 'playtime_last_two_weeks': 233, 'playtime_at_review': 208, 'last_played': 1712349980}",english,"All I'll say is, Wubba Lubba Dub Dub!!!!",1712288838,1712288838,True,0,0,0,0,True,False,False,True,,,
162196976,"{'steamid': '76561198013225029', 'num_games_owned': 1076, 'num_reviews': 31, 'playtime_forever': 512, 'playtime_last_two_weeks': 0, 'playtime_at_review': 512, 'last_played': 1585708720}",english,+1,1712248170,1712248170,True,0,0,0,0,True,False,False,True,,,
161974790,"{'steamid': '76561199223828774', 'num_games_owned': 659, 'num_reviews': 14, 'playtime_forever': 427, 'playtime_last_two_weeks': 0, 'playtime_at_review': 427, 'last_played': 1711222252}",german,"I am a huge Rick and Morty fan, but unfortunately, I can't recommend the game. There's only one level, so you spend 95% of the time in the garage, where there are even bugs that force you to restart the game or the level section",1712001517,1712001517,False,0,0,0,0,True,False,False,True,,,
161896800,"{'steamid': '76561199102417658', 'num_games_owned': 57, 'num_reviews': 15, 'playtime_forever': 272, 'playtime_last_two_weeks': 272, 'playtime_at_review': 218, 'last_played': 1712059480}",italian,It was amazing to be insulted by my idols.,1711906191,1711906191,True,0,0,0,0,True,False,False,True,,,
161837420,"{'steamid': '76561198967520108', 'num_games_owned': 82, 'num_reviews': 49, 'playtime_forever': 50, 'playtime_last_two_weeks': 0, 'playtime_at_review': 50, 'last_played': 1704108260}",english,Wubba lubba dub dub!,1711836835,1711836835,True,0,0,0.452302634716033936,0,True,False,False,True,,,
161621806,"{'steamid': '76561199602205759', 'num_games_owned': 2, 'num_reviews': 1, 'playtime_forever': 307, 'playtime_last_two_weeks': 307, 'playtime_at_review': 216, 'last_played': 1712272424}",english,masterpiece,1711589406,1711589406,True,0,0,0,0,True,False,False,True,,,
161476452,"{'steamid': '76561198098342214', 'num_games_owned': 10629, 'num_reviews': 595, 'playtime_forever': 750, 'playtime_last_two_weeks': 206, 'playtime_at_review': 750, 'last_played': 1711414011}",brazilian,"[h1]Rick and Morty: Virtual Rick-ality[/h1]

Esse jogo é praticamente um episódio mesmo da série, mas no geral ele é bem curto, se você não ficar meio perdido em alguma parte do jogo você provavelmente deve terminar a história em questão de um pouco mais de 2 horas. No meu caso levei só um pouco mais que isso, pois o problema é que o jogo está em inglês e embora eu entenda bem, são muitas dicas que o Rick e o Morty vão passando durante sua jogatina e as vezes pelo menos não consegui manjar sobre o que eu tinha que fazer, então se acontecer contigo o ideal é assistir um vídeo de alguém jogando e pegar um spoilerzinho mesmo do que ficar preso, mas provavelmente vc talvez não vai precisar ate pq eu sou meio tapado tbm pra esse tipo de jogo kkkkk

Agora dá pra estender além dessas horas bastante indo atrás das conquistas e descobrindo os segredos do jogo, a maioria delas é de boa, só tem umas 2 conquistas que vc pode demorar um pouco e são difíceis, mas não impossíveis seguindo algumas dicas, eu acabei me animando com o game e consegui pegar tudo, por isso estou recomendado.

[b]Recomendo, mas lembrando que é um jogo de realidade virtual então somente jogadores com RV podem jogar, mas eu fiquei sabendo recentemente que os jogos da Adult Swim vão ser removido e parece que esse também será, então é complicado recomendar pra quem deseja ter esse jogo mas não tem certeza se irá ter um RV algum dia. Recomendo pensar muito pois é um jogo bom e eu gostei bastante, mas já era em breve esse irá ser removido de vendas, praticamente certo que vai ser, então quem tiver interesse tem que comprar o mais rápido possível.[/b]",1711417073,1711417073,True,9,0,0.649960219860076904,0,True,False,False,True,,,
161433030,"{'steamid': '76561198131417118', 'num_games_owned': 0, 'num_reviews': 18, 'playtime_forever': 270, 'playtime_last_two_weeks': 270, 'playtime_at_review': 270, 'last_played': 1711362043}",german,"Also das Spiel an sich ist sehr gut gelungen. 
Die Ideen sind halt echt stark und es macht einfach tierisch viel Spaß.
Es würde aber von mir höchstens 5 von 10 Punkten bekommen, da das Spiel
einfach viel zu kurz ist.

Wäre es eine Demo oder eine Alpha die noch einiges an Content liefern würde, wäre das in Ordnung.
Aber für den Preis finde ich geht das nicht.

Für mich wären 10€ dafür als kleine Unterhaltung gerechtfertigt gewesen.
Schade, wirklich. Dennoch, wem die Spiellänge und der Preis nichts ausmachen, wird sehr viel Spaß damit haben.",1711375042,1711375042,True,0,0,0,0,True,False,False,True,,,
161301561,"{'steamid': '76561199117199857', 'num_games_owned': 93, 'num_reviews': 46, 'playtime_forever': 107, 'playtime_last_two_weeks': 0, 'playtime_at_review': 107, 'last_played': 1701081219}",english,gud but short,1711235570,1711235570,True,1,0,0.523809552192687988,0,False,False,False,True,,,
