,recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
0,160739303,"{'steamid': '76561198839027989', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2166, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2166, 'last_played': 1706596352}",russian,Очень интересная игра,1710661751,1710661751,True,0,0,0,0,True,False,True,True,
1,160739229,"{'steamid': '76561199647233499', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 7218, 'playtime_last_two_weeks': 7160, 'playtime_at_review': 7218, 'last_played': 1710662509}",schinese,好玩爱玩,1710661686,1710661686,True,0,0,0,0,True,False,True,True,
2,160739013,"{'steamid': '76561199642334055', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 853, 'playtime_last_two_weeks': 30, 'playtime_at_review': 823, 'last_played': 1710663244}",tchinese,爽,1710661430,1710661430,True,0,0,0,0,True,False,True,True,
3,160738997,"{'steamid': '76561198318482004', 'num_games_owned': 198, 'num_reviews': 93, 'playtime_forever': 277, 'playtime_last_two_weeks': 277, 'playtime_at_review': 277, 'last_played': 1710659756}",english,5/10 not better than pokemon scarlet and violet,1710661412,1710661412,False,0,0,0,0,True,False,True,True,
4,160738797,"{'steamid': '76561199119975255', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2169, 'playtime_last_two_weeks': 1534, 'playtime_at_review': 2138, 'last_played': 1710662986}",thai,"Nah I,D WIN",1710661151,1710661151,True,0,0,0,0,True,False,True,True,
5,160738785,"{'steamid': '76561199163528660', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 3111, 'playtime_last_two_weeks': 3111, 'playtime_at_review': 3111, 'last_played': 1710661043}",schinese,暖水瓶,1710661135,1710661135,True,0,0,0,0,True,False,True,True,
6,160738605,"{'steamid': '76561198333327400', 'num_games_owned': 12, 'num_reviews': 1, 'playtime_forever': 10219, 'playtime_last_two_weeks': 0, 'playtime_at_review': 10219, 'last_played': 1709218654}",schinese,很好玩，希望能早点修复BUG，拓展更多内容,1710660895,1710660895,True,0,0,0,0,True,False,True,True,
7,160738557,"{'steamid': '76561199619723219', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 259, 'playtime_last_two_weeks': 259, 'playtime_at_review': 229, 'last_played': 1710662644}",english,"Almost Creamed to that one pal, highly recommend the game if your single",1710660839,1710660839,True,0,2,0,0,True,False,True,True,
8,160738528,"{'steamid': '76561198967283762', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2312, 'playtime_last_two_weeks': 1919, 'playtime_at_review': 2274, 'last_played': 1710663395}",english,its amazing!,1710660813,1710660813,True,0,0,0,0,False,False,True,True,
9,160738378,"{'steamid': '76561199194841836', 'num_games_owned': 16, 'num_reviews': 3, 'playtime_forever': 229, 'playtime_last_two_weeks': 229, 'playtime_at_review': 221, 'last_played': 1710662862}",schinese,比原神好玩,1710660651,1710660651,True,0,0,0,0,True,False,True,True,
10,160738374,"{'steamid': '76561199149008681', 'num_games_owned': 24, 'num_reviews': 5, 'playtime_forever': 1227, 'playtime_last_two_weeks': 753, 'playtime_at_review': 1227, 'last_played': 1710660610}",schinese,史，还有就是我是傻逼,1710660645,1710660645,True,0,0,0,0,True,False,True,True,
11,160738355,"{'steamid': '76561199442922164', 'num_games_owned': 12, 'num_reviews': 2, 'playtime_forever': 1059, 'playtime_last_two_weeks': 844, 'playtime_at_review': 1059, 'last_played': 1710660574}",schinese,存档老是出问题,1710660627,1710660627,False,0,0,0,0,True,False,True,True,
12,160738353,"{'steamid': '76561199112944496', 'num_games_owned': 76, 'num_reviews': 4, 'playtime_forever': 5376, 'playtime_last_two_weeks': 31, 'playtime_at_review': 5376, 'last_played': 1710573731}",schinese,"我真的很需要点数去换些色色的头像
摸一下猫猫会张嘴，一个赞摸一次！！！
⣿⣿⣿⠟⠛⠛⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⢋⣩⣉⢻
⣿⣿⣿⠀⣿⣶⣕⣈⠹⠿⠿⠿⠿⠟⠛⣛⢋⣰⠣⣿⣿⠀⣿
⣿⣿⣿⡀⣿⣿⣿⣧⢻⣿⣶⣷⣿⣿⣿⣿⣿⣿⠿⠶⡝⠀⣿
⣿⣿⣿⣷⠘⣿⣿⣿⢏⣿⣿⣋⣀⣈⣻⣿⣿⣷⣤⣤⣿⡐⢿
⣿⣿⣿⣿⣆⢩⣝⣫⣾⣿⣿⣿⣿⡟⠿⠿⠦⠀⠸⠿⣻⣿⡄⢻
⣿⣿⣿⣿⣿⡄⢻⣿⣿⣿⣿⣿⣿⣿⣿⣶⣶⣾⣿⣿⣿⣿⠇⣼
⣿⣿⣿⣿⣿⣿⡄⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⣰
⣿⣿⣿⣿⣿⣿⠇⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢀⣿
⣿⣿⣿⣿⣿⠏⢰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿
⣿⣿⣿⣿⠟⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⣿
⣿⣿⣿⠋⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡄⣿
⣿⣿⠋⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⢸",1710660619,1710660619,True,3,0,0.545454561710357666,0,False,False,True,True,
13,160738237,"{'steamid': '76561199345968653', 'num_games_owned': 68, 'num_reviews': 2, 'playtime_forever': 6092, 'playtime_last_two_weeks': 1705, 'playtime_at_review': 6092, 'last_played': 1710662463}",schinese,非常有意思的游戏，就是目前还有很多bug(比如无法改名，卡地形啥的)，希望官方尽快修复，也希望后续能加入更多内容玩法，比如增加帕鲁终端的容量(帕鲁太多快没地方放了，放观赏笼快卡死了)。,1710660489,1710660489,True,0,0,0,0,False,False,True,True,
14,160738228,"{'steamid': '76561198096397732', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 2835, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2835, 'last_played': 1708085851}",english,"It got some problems and bugs here and there, but so far? This game is really enjoyable be it alone or with friends. An amazing feat considering its early access status. I hope this game continues to grow and fully release with many amazing new content and system that the players would love",1710660475,1710660475,True,0,0,0,0,False,False,True,True,
15,160738161,"{'steamid': '76561198992678066', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 8390, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8390, 'last_played': 1708494366}",english,it was fun until 100hrs,1710660410,1710660410,False,1,0,0.471698105335235596,0,False,False,True,True,
16,160738152,"{'steamid': '76561199190167271', 'num_games_owned': 25, 'num_reviews': 1, 'playtime_forever': 5095, 'playtime_last_two_weeks': 407, 'playtime_at_review': 5085, 'last_played': 1710663129}",schinese,傻逼闪退,1710660395,1710660395,False,0,0,0,0,True,False,True,True,
17,160738011,"{'steamid': '76561198971598488', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 307, 'playtime_last_two_weeks': 307, 'playtime_at_review': 277, 'last_played': 1710662092}",english,it is the Pokemon Game that Gamefreak denied me,1710660244,1710660244,True,0,0,0,0,True,False,True,True,
18,160737905,"{'steamid': '76561198109894380', 'num_games_owned': 0, 'num_reviews': 12, 'playtime_forever': 1530, 'playtime_last_two_weeks': 1300, 'playtime_at_review': 1511, 'last_played': 1710660260}",english,slavery,1710660125,1710660125,True,0,0,0,0,True,False,True,True,
19,160737814,"{'steamid': '76561199439546258', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1018, 'playtime_last_two_weeks': 183, 'playtime_at_review': 1018, 'last_played': 1710576987}",koreana,포켓몬보다 재밌음,1710660018,1710660018,True,0,0,0,0,True,False,True,True,
20,160737588,"{'steamid': '76561199411705816', 'num_games_owned': 66, 'num_reviews': 8, 'playtime_forever': 488, 'playtime_last_two_weeks': 3, 'playtime_at_review': 488, 'last_played': 1710659303}",schinese,你的第一款宝可梦何必是宝可梦。,1710659761,1710659761,True,0,0,0,0,False,False,True,True,
21,160737484,"{'steamid': '76561198252981263', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 1479, 'playtime_last_two_weeks': 1479, 'playtime_at_review': 1479, 'last_played': 1710530897}",tchinese,"Playing this game is more enjoyable than Pokémon 🤣
I hope it will have evolution system",1710659636,1710660144,True,0,0,0,0,True,False,True,True,
22,160737483,"{'steamid': '76561199617735355', 'num_games_owned': 4, 'num_reviews': 1, 'playtime_forever': 1829, 'playtime_last_two_weeks': 134, 'playtime_at_review': 1829, 'last_played': 1710575039}",schinese,神，无需多言,1710659636,1710659636,True,0,0,0,0,False,False,True,True,
23,160737446,"{'steamid': '76561198021883990', 'num_games_owned': 706, 'num_reviews': 13, 'playtime_forever': 2737, 'playtime_last_two_weeks': 3, 'playtime_at_review': 2737, 'last_played': 1710659337}",portuguese,forced to put something here,1710659598,1710659598,True,0,0,0,0,True,False,True,True,
24,160737406,"{'steamid': '76561199229302041', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 375, 'playtime_last_two_weeks': 375, 'playtime_at_review': 375, 'last_played': 1710659539}",english,THe pals make me bricked,1710659554,1710659554,True,0,0,0,0,True,False,True,True,
25,160737239,"{'steamid': '76561199547887421', 'num_games_owned': 12, 'num_reviews': 10, 'playtime_forever': 1659, 'playtime_last_two_weeks': 9, 'playtime_at_review': 1659, 'last_played': 1709639643}",koreana,인간 잡아서 노에부리세요 잼있다,1710659377,1710659377,True,0,0,0,0,True,False,True,True,
26,160736980,"{'steamid': '76561199567453844', 'num_games_owned': 3, 'num_reviews': 2, 'playtime_forever': 6375, 'playtime_last_two_weeks': 255, 'playtime_at_review': 6375, 'last_played': 1709711430}",schinese,"我真的很需要点数去换些色色的头像
摸一下猫猫会张嘴，一个赞摸一次！！！
⣿⣿⣿⠟⠛⠛⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⢋⣩⣉⢻
⣿⣿⣿⠀⣿⣶⣕⣈⠹⠿⠿⠿⠿⠟⠛⣛⢋⣰⠣⣿⣿⠀⣿
⣿⣿⣿⡀⣿⣿⣿⣧⢻⣿⣶⣷⣿⣿⣿⣿⣿⣿⠿⠶⡝⠀⣿
⣿⣿⣿⣷⠘⣿⣿⣿⢏⣿⣿⣋⣀⣈⣻⣿⣿⣷⣤⣤⣿⡐⢿
⣿⣿⣿⣿⣆⢩⣝⣫⣾⣿⣿⣿⣿⡟⠿⠿⠦⠀⠸⠿⣻⣿⡄⢻
⣿⣿⣿⣿⣿⡄⢻⣿⣿⣿⣿⣿⣿⣿⣿⣶⣶⣾⣿⣿⣿⣿⠇⣼
⣿⣿⣿⣿⣿⣿⡄⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⣰
⣿⣿⣿⣿⣿⣿⠇⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢀⣿
⣿⣿⣿⣿⣿⠏⢰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿
⣿⣿⣿⣿⠟⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⣿
⣿⣿⣿⠋⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡄⣿
⣿⣿⠋⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⢸",1710659069,1710659069,True,1,0,0.52173912525177002,0,True,False,True,True,
27,160736769,"{'steamid': '76561199641643887', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1468, 'playtime_last_two_weeks': 1124, 'playtime_at_review': 1406, 'last_played': 1710662519}",koreana,재미따.,1710658816,1710658816,True,0,0,0,0,True,False,True,True,
28,160736636,"{'steamid': '76561199473745855', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 3132, 'playtime_last_two_weeks': 1820, 'playtime_at_review': 3132, 'last_played': 1710662449}",english,it good when bored,1710658632,1710658632,True,0,0,0,0,True,False,True,True,
29,160736381,"{'steamid': '76561199267128733', 'num_games_owned': 8, 'num_reviews': 1, 'playtime_forever': 2167, 'playtime_last_two_weeks': 33, 'playtime_at_review': 2167, 'last_played': 1710658156}",schinese,"为什么不能和帕鲁做爱？
为什么不能和帕鲁做爱？
为什么不能和帕鲁做爱？
 ",1710658334,1710658334,True,1,0,0.523809552192687988,0,False,False,True,True,
30,160736376,"{'steamid': '76561199031210508', 'num_games_owned': 19, 'num_reviews': 3, 'playtime_forever': 4669, 'playtime_last_two_weeks': 83, 'playtime_at_review': 4669, 'last_played': 1710658327}",schinese,牛逼,1710658331,1710658331,True,0,0,0,0,False,False,True,True,
31,160736354,"{'steamid': '76561198128992715', 'num_games_owned': 63, 'num_reviews': 10, 'playtime_forever': 228, 'playtime_last_two_weeks': 228, 'playtime_at_review': 228, 'last_played': 1710658298}",english,good,1710658304,1710658304,True,0,0,0,0,True,False,True,True,
32,160735902,"{'steamid': '76561198871625307', 'num_games_owned': 111, 'num_reviews': 23, 'playtime_forever': 3347, 'playtime_last_two_weeks': 1033, 'playtime_at_review': 3347, 'last_played': 1710657608}",latam,No soy furro pero esa lagarta rosa me calienta mas que sol en verano (no soy furro),1710657727,1710657727,True,0,0,0,0,True,False,True,True,
33,160735895,"{'steamid': '76561197978028099', 'num_games_owned': 0, 'num_reviews': 10, 'playtime_forever': 7525, 'playtime_last_two_weeks': 3035, 'playtime_at_review': 7525, 'last_played': 1710647757}",english,good,1710657719,1710657719,True,0,0,0,0,True,False,True,True,
34,160735788,"{'steamid': '76561198360699969', 'num_games_owned': 70, 'num_reviews': 6, 'playtime_forever': 273, 'playtime_last_two_weeks': 273, 'playtime_at_review': 273, 'last_played': 1710603278}",schinese,比O神还上头,1710657585,1710657585,True,0,0,0,0,True,False,True,True,
35,160735629,"{'steamid': '76561199029892962', 'num_games_owned': 38, 'num_reviews': 6, 'playtime_forever': 2747, 'playtime_last_two_weeks': 20, 'playtime_at_review': 2726, 'last_played': 1710658424}",schinese,不能和帕鲁教培,1710657407,1710657407,False,4,4,0.556776523590087891,0,True,False,True,True,
36,160735547,"{'steamid': '76561198217284719', 'num_games_owned': 307, 'num_reviews': 15, 'playtime_forever': 3919, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3919, 'last_played': 1706556474}",english,"I will leave the cat here, so that everybody who passes by can pet it and give it a thumbs up and awards.
　　　 　　／＞　　フ
　　　 　　| 　_　 _ l
　 　　 　／` ミ＿xノ
　　 　 /　　　 　 |
　　　 /　 ヽ　　 ﾉ
　 　 │　　|　|　|
　／￣|　　 |　|　|
　| (￣ヽ＿_ヽ_)__)
　＼二つ",1710657319,1710657319,True,9,1,0.577586233615875244,0,True,False,True,True,
37,160735533,"{'steamid': '76561198923634843', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 9611, 'playtime_last_two_weeks': 157, 'playtime_at_review': 9611, 'last_played': 1709892489}",schinese,好游戏,1710657301,1710657301,True,0,0,0,0,True,False,True,True,
38,160735439,"{'steamid': '76561199635620778', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 3144, 'playtime_last_two_weeks': 182, 'playtime_at_review': 3144, 'last_played': 1710057908}",koreana,재미있어요,1710657186,1710657186,True,0,0,0,0,True,False,True,True,
39,160735407,"{'steamid': '76561198387174573', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 2397, 'playtime_last_two_weeks': 1089, 'playtime_at_review': 2397, 'last_played': 1710657103}",schinese,1111,1710657155,1710657155,True,0,0,0,0,False,False,True,True,
40,160735251,"{'steamid': '76561199650019899', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 319, 'playtime_last_two_weeks': 319, 'playtime_at_review': 259, 'last_played': 1710660550}",schinese,最强缝合怪,1710657001,1710657001,True,0,0,0,0,True,False,True,True,
41,160735245,"{'steamid': '76561198823893871', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 24288, 'playtime_last_two_weeks': 3707, 'playtime_at_review': 24288, 'last_played': 1710656141}",schinese,从服务器到单机好几个存档了。。。怎么说呢现在就是逛完雪山刷神兽，刷完回家孵蛋，求求了，快更新吧,1710656993,1710656993,True,0,0,0,0,True,False,True,True,
42,160735239,"{'steamid': '76561198999371480', 'num_games_owned': 14, 'num_reviews': 2, 'playtime_forever': 4955, 'playtime_last_two_weeks': 166, 'playtime_at_review': 4864, 'last_played': 1710662436}",schinese,好玩,1710656980,1710656980,True,0,0,0,0,True,False,True,True,
43,160735236,"{'steamid': '76561199267674511', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 46, 'playtime_last_two_weeks': 46, 'playtime_at_review': 46, 'last_played': 1710656872}",schinese,优化不大行，多人卡的进不去，单机可以,1710656979,1710656979,True,0,0,0,0,True,False,True,True,
44,160735061,"{'steamid': '76561199568741272', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 972, 'playtime_last_two_weeks': 0, 'playtime_at_review': 972, 'last_played': 1708539560}",schinese,！！！,1710656793,1710656793,True,0,0,0,0,True,False,True,True,
45,160734998,"{'steamid': '76561198984640002', 'num_games_owned': 280, 'num_reviews': 24, 'playtime_forever': 15, 'playtime_last_two_weeks': 0, 'playtime_at_review': 15, 'last_played': 1706471452}",english,nintendo,1710656711,1710656711,True,0,0,0.476190477609634399,0,True,False,True,True,
46,160734832,"{'steamid': '76561198414533814', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 1719, 'playtime_last_two_weeks': 104, 'playtime_at_review': 1719, 'last_played': 1710512439}",schinese,进不了,1710656490,1710656490,False,0,0,0,0,True,False,True,True,
47,160734829,"{'steamid': '76561198988779281', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2817, 'playtime_last_two_weeks': 2817, 'playtime_at_review': 2817, 'last_played': 1710662011}",tchinese,推薦給喜歡建造、養成、戰鬥的玩家，因為每個項目花費的時間都不多，但組合在一起真的很有趣，常常發現的時候已經好多個小時過去了,1710656488,1710656488,True,0,0,0,0,True,False,True,True,
48,160734640,"{'steamid': '76561199471684575', 'num_games_owned': 35, 'num_reviews': 9, 'playtime_forever': 252, 'playtime_last_two_weeks': 252, 'playtime_at_review': 252, 'last_played': 1710649434}",schinese,玩了学习版150小时前来补票,1710656248,1710656248,True,0,0,0,0,False,False,True,True,
49,160734288,"{'steamid': '76561198363753371', 'num_games_owned': 120, 'num_reviews': 11, 'playtime_forever': 100, 'playtime_last_two_weeks': 100, 'playtime_at_review': 100, 'last_played': 1710655741}",schinese,6750显卡玩一会儿就电脑自动关机，不知道为什么。。。,1710655819,1710655819,False,0,0,0,0,True,False,True,True,
50,160734129,"{'steamid': '76561199345822358', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 3949, 'playtime_last_two_weeks': 309, 'playtime_at_review': 3949, 'last_played': 1710070068}",english,Nice,1710655593,1710655593,True,0,0,0.476190477609634399,0,True,False,True,True,
51,160734125,"{'steamid': '76561199084293592', 'num_games_owned': 34, 'num_reviews': 1, 'playtime_forever': 3075, 'playtime_last_two_weeks': 848, 'playtime_at_review': 3055, 'last_played': 1710659070}",schinese,"不多说，纯纯的电子海洛因
（兄弟你好香）",1710655591,1710655591,True,1,0,0.523809552192687988,0,False,False,True,True,
52,160734056,"{'steamid': '76561199205897392', 'num_games_owned': 37, 'num_reviews': 2, 'playtime_forever': 667, 'playtime_last_two_weeks': 29, 'playtime_at_review': 637, 'last_played': 1710657536}",schinese,j,1710655512,1710655512,True,0,0,0,0,True,False,True,True,
53,160733948,"{'steamid': '76561199214574184', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 12907, 'playtime_last_two_weeks': 5150, 'playtime_at_review': 12786, 'last_played': 1710662664}",schinese,"haowan
",1710655394,1710655394,True,0,0,0,0,True,False,True,True,
54,160733331,"{'steamid': '76561198990797359', 'num_games_owned': 0, 'num_reviews': 49, 'playtime_forever': 399, 'playtime_last_two_weeks': 399, 'playtime_at_review': 399, 'last_played': 1710654276}",english,"It's the first time in many of years where the game advertised prior to release ended up being exactly what it said it would be.
I am both thrilled and tired because I opted to play it instead of sleep (wasn't the plan. Got sucked in)
They also seem chill with people modding it which opens up for some could be cool additions. 
For me it feels like Conan and Pokemon decided to have a baby and I like it a-lot.
It's too fleshed out on what it wants to be for me to relate it to Ark",1710654610,1710654610,True,0,0,0,0,True,False,True,True,
55,160733328,"{'steamid': '76561198353764912', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 2233, 'playtime_last_two_weeks': 361, 'playtime_at_review': 2233, 'last_played': 1710650408}",english,"Even though I am a huge Pokemon fan I still enjoy this think of this as Legends Arceus but with real time combat. I don't give a fuck about the who plagiarism bullshit I enjoy this game for what it is, if you are new to survival games I would say this is good for beginners even if you are a Pokemon fan like me, I notice some similarities like some of the Pals do look similar to Pokemon. Like my favorite Pal in this game is definitely Katress because she reminds me of my favorite Pokemon, which is Espeon, but imagine Espeon getting a fusion with Mismagius you get yourself Katress. Also free Pal Alliance is basically Team Plasma in this game. All in all I enjoy this game despite what the Pokemon company says. Also even though I am a big fan of Pokemon and I also love Nintendo the developers of this game at least care. TAKE NOTES NINTENDO!!!",1710654603,1710654603,True,0,0,0,0,True,False,True,True,
56,160733291,"{'steamid': '76561198980024652', 'num_games_owned': 88, 'num_reviews': 2, 'playtime_forever': 2879, 'playtime_last_two_weeks': 241, 'playtime_at_review': 2879, 'last_played': 1710654466}",schinese,一波更新完服务器越来越垃圾，卡的什么样,1710654561,1710654561,False,0,0,0,0,True,False,True,True,
57,160733264,"{'steamid': '76561199649187370', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1098, 'playtime_last_two_weeks': 1098, 'playtime_at_review': 1093, 'last_played': 1710656313}",schinese,"垃圾
",1710654539,1710654539,False,0,0,0,0,True,False,True,True,
58,160733189,"{'steamid': '76561199054124783', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 1011, 'playtime_last_two_weeks': 239, 'playtime_at_review': 1011, 'last_played': 1710127480}",english,.,1710654453,1710654453,True,0,0,0.476190477609634399,0,True,False,True,True,
59,160733137,"{'steamid': '76561198043936788', 'num_games_owned': 34, 'num_reviews': 11, 'playtime_forever': 516, 'playtime_last_two_weeks': 516, 'playtime_at_review': 508, 'last_played': 1710655007}",english,"Catch pals, Make them do free labor. Catch more. Repeat.
Overall 8.5/10
",1710654390,1710654390,True,0,0,0,0,True,False,True,True,
60,160732653,"{'steamid': '76561199021074000', 'num_games_owned': 101, 'num_reviews': 10, 'playtime_forever': 784, 'playtime_last_two_weeks': 3, 'playtime_at_review': 784, 'last_played': 1709919146}",schinese,神，平时我当帕鲁，周末我重拳出击,1710653830,1710653830,True,0,0,0,0,False,False,True,True,
61,160732585,"{'steamid': '76561199403084473', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 4287, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4287, 'last_played': 1709219021}",english,Hahaha funny rip off Pokemon game.....proceeds to be better than any Pokemon game released in the past decade.,1710653748,1710653748,True,0,0,0,0,True,False,True,True,
62,160732429,"{'steamid': '76561198273749994', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 8378, 'playtime_last_two_weeks': 4904, 'playtime_at_review': 8226, 'last_played': 1710662478}",english,Fire,1710653594,1710653594,True,0,0,0.484581500291824341,0,True,False,True,True,
63,160732405,"{'steamid': '76561199074352719', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 3393, 'playtime_last_two_weeks': 1348, 'playtime_at_review': 3237, 'last_played': 1710662986}",schinese,和对象一天玩了14个小时,1710653569,1710653569,True,0,0,0,0,True,False,True,True,
64,160732226,"{'steamid': '76561198885039622', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2068, 'playtime_last_two_weeks': 2068, 'playtime_at_review': 2068, 'last_played': 1710595304}",vietnamese,Hay.,1710653387,1710653387,True,0,0,0,0,True,False,True,True,
65,160732218,"{'steamid': '76561198416172117', 'num_games_owned': 10, 'num_reviews': 8, 'playtime_forever': 26, 'playtime_last_two_weeks': 0, 'playtime_at_review': 26, 'last_played': 1705849242}",schinese,是个好游戏，很好,1710653381,1710653381,True,0,0,0,0,True,False,True,True,
66,160732210,"{'steamid': '76561198134495249', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 3908, 'playtime_last_two_weeks': 224, 'playtime_at_review': 3823, 'last_played': 1710658674}",english,i reccomend,1710653367,1710653367,True,0,0,0.484581500291824341,0,False,False,True,True,
67,160732042,"{'steamid': '76561198427295713', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 505, 'playtime_last_two_weeks': 505, 'playtime_at_review': 353, 'last_played': 1710662301}",schinese,"挺好
",1710653176,1710653176,True,0,0,0,0,True,False,True,True,
68,160731903,"{'steamid': '76561199117764894', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 346, 'playtime_last_two_weeks': 346, 'playtime_at_review': 311, 'last_played': 1710655453}",english,"I really like this game, I already got addicted to it and I just bought it lol. It's like Zelda, Pokemon, minecraft, and some shooting game combined, it's weirdly awesome. Definitely recommend it for those who don't mind grinding.",1710653034,1710653034,True,0,0,0,0,True,False,True,True,
69,160731810,"{'steamid': '76561199473093401', 'num_games_owned': 13, 'num_reviews': 1, 'playtime_forever': 414, 'playtime_last_two_weeks': 414, 'playtime_at_review': 353, 'last_played': 1710663347}",schinese,太肝了，但我喜欢玩,1710652941,1710652941,True,0,0,0,0,False,False,True,True,
70,160731569,"{'steamid': '76561198377250115', 'num_games_owned': 36, 'num_reviews': 3, 'playtime_forever': 27730, 'playtime_last_two_weeks': 2348, 'playtime_at_review': 27730, 'last_played': 1710238945}",schinese,能不能出一个放生帕鲁的选择 然后给材料 不想肢解了,1710652655,1710652655,True,0,0,0,0,True,False,True,True,
71,160731519,"{'steamid': '76561199479475549', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2062, 'playtime_last_two_weeks': 37, 'playtime_at_review': 2062, 'last_played': 1710647002}",schinese,一前看的都是神奇帕鲁 哪有宝可梦,1710652607,1710652607,True,1,0,0.523809552192687988,0,True,False,True,True,
72,160731454,"{'steamid': '76561199629916816', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1060, 'playtime_last_two_weeks': 3, 'playtime_at_review': 1059, 'last_played': 1710652948}",schinese,好玩,1710652542,1710652542,True,0,0,0,0,True,False,True,True,
73,160731403,"{'steamid': '76561199135366253', 'num_games_owned': 46, 'num_reviews': 7, 'playtime_forever': 2861, 'playtime_last_two_weeks': 750, 'playtime_at_review': 2861, 'last_played': 1710165170}",schinese,帕鲁可爱捏,1710652496,1710652496,True,0,0,0,0,False,False,True,True,
74,160731225,"{'steamid': '76561199051040701', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1319, 'playtime_last_two_weeks': 1290, 'playtime_at_review': 1192, 'last_played': 1710659902}",schinese,"好玩！！！！！！！
",1710652309,1710652309,True,0,0,0,0,True,False,True,True,
75,160730801,"{'steamid': '76561198417828966', 'num_games_owned': 8, 'num_reviews': 2, 'playtime_forever': 671, 'playtime_last_two_weeks': 671, 'playtime_at_review': 601, 'last_played': 1710655985}",koreana,시간가는줄 몰랐네,1710651819,1710651819,True,0,0,0,0,True,False,True,True,
