recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
148682079,"{'steamid': '76561198156425966', 'num_games_owned': 0, 'num_reviews': 61, 'playtime_forever': 8760, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8544, 'last_played': 1707855988}",english,Gg,1697991971,1697991971,True,0,0,0,0,True,False,False,True,,,
138412185,"{'steamid': '76561198187538239', 'num_games_owned': 0, 'num_reviews': 22, 'playtime_forever': 6693, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3679, 'last_played': 1710028218}",english,My favorite one is Spooky Mall! I also like the timed games worth what I paid for it for me.,1684279970,1684279970,True,0,0,0,0,True,False,False,True,,,
130301933,"{'steamid': '76561199031019711', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 271, 'playtime_last_two_weeks': 0, 'playtime_at_review': 250, 'last_played': 1673304544}",english,very good,1673043091,1673043091,True,1,0,0.523809552192687988,0,True,False,False,True,,,
116335542,"{'steamid': '76561198798696985', 'num_games_owned': 616, 'num_reviews': 38, 'playtime_forever': 9, 'playtime_last_two_weeks': 0, 'playtime_at_review': 9, 'last_played': 1654093768}",schinese,4399模拟经营小游戏，10多年前应该算是中规中矩，但不论是发售的16年还是现在22年，这个8合1的质量都难以称得上满意。折扣时可以怀怀旧，大多数人应该都不会需要这几个小游戏,1654093921,1654093921,True,0,0,0,0,True,False,False,False,,,
74818051,"{'steamid': '76561198215532851', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 5191, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3127, 'last_played': 1598528763}",english,good fun,1598244411,1598244411,True,2,0,0.437216341495513916,0,True,False,False,False,,,
41748585,"{'steamid': '76561198129427702', 'num_games_owned': 348, 'num_reviews': 21, 'playtime_forever': 3234, 'playtime_last_two_weeks': 0, 'playtime_at_review': 976, 'last_played': 1607642503}",english,"I am so glad I have found this! I was trying to find where I can play Torys Shop n Rush until I came across this bundle on steam. Great price for 8 bucks. 8 fantastic games in the bundle, my favorite games would be Spooky Mall and Towers of Oz. I got a lot of my friends addicted to Towers of Oz..what am I even doing with life. Excellent price! Only complaint I have is that achievements are not available for this game. I wish they were to me that would make it even more challenging to beat the games.",1524980742,1524980742,True,10,1,0.626289963722229004,0,True,False,False,False,,,
