recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
92249426,"{'steamid': '76561198872274011', 'num_games_owned': 14, 'num_reviews': 1, 'playtime_forever': 29, 'playtime_last_two_weeks': 0, 'playtime_at_review': 29, 'last_played': 1608669280}",english,"Awesome game and so much fun to play with a group of people. 
Very fun for evenings with friends or teams. 
We often play as a bunch of 4-7 people, 4 play simultaniously and losers gotta leave and then the others jump in.",1621419946,1621419946,True,0,0,0,0,False,False,False,False,,,
91805497,"{'steamid': '76561198115562492', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 5095, 'playtime_last_two_weeks': 75, 'playtime_at_review': 4663, 'last_played': 1712373226}",english,"This game brought so many good vibes to mad parties and events I've been to, I mean as you can see I've logged 77 hours plus some. Set this joint up on a nice big TV with 4 controllers and bam the couch is full with several people waiting in line for you to pass the controller up after horribly crashing your ship lol (crashing is surprisingly fun), Its fun to get into for beginner casuals as well as for hardcore players who pass the learning curve of flying.",1620713688,1620713688,True,0,0,0,0,False,False,False,False,,,
90558373,"{'steamid': '76561198220878476', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 3457, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3353, 'last_played': 1686270904}",english,"My kids and I have played HardLander for over 50 hours and we continue to have lots of family fun playing it.  It's a ""go to"" Family Couch game every Family Game Night! We love it!",1618805808,1618805808,True,0,0,0,0,False,True,False,False,,,
