recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
80788756,"{'steamid': '76561198184135037', 'num_games_owned': 0, 'num_reviews': 31, 'playtime_forever': 84, 'playtime_last_two_weeks': 0, 'playtime_at_review': 27, 'last_played': 1613072938}",english,This is the greatest game of all time,1606541177,1606541177,True,0,0,0.476190477609634399,0,True,False,False,False,,,
60921766,"{'steamid': '76561197970602587', 'num_games_owned': 6364, 'num_reviews': 3660, 'playtime_forever': 6, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6, 'last_played': 1577589085}",english,"https://youtu.be/Ji7quWU5ngc

A weak camera and unintuitive controls makes playing this game difficult at best.  Goals are unclear and worsen by unclear level creations generating an inconsistent difficulty ramp.",1577722069,1577722069,False,1,0,0.524647891521453857,0,False,False,False,False,,,
55380730,"{'steamid': '76561198137285867', 'num_games_owned': 0, 'num_reviews': 2553, 'playtime_forever': 30147, 'playtime_last_two_weeks': 0, 'playtime_at_review': 50, 'last_played': 1584052217}",english,6/10,1569939542,1569939542,True,0,0,0.476190477609634399,0,True,False,False,False,,,
47761697,"{'steamid': '76561198839852042', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 15, 'playtime_last_two_weeks': 0, 'playtime_at_review': 15, 'last_played': 1545519947}",brazilian,"O Jogo é Horrivel, não contém nada de interessante, não tem nada. Pra ver que o jogo é tão completo não dá nem pra falar mal (Ironia). Ainda bem que não gastei dinheiro com isso.",1545606261,1545606261,False,0,0,0,0,False,True,False,False,,,
33608886,"{'steamid': '76561198172925593', 'num_games_owned': 14023, 'num_reviews': 4533, 'playtime_forever': 9, 'playtime_last_two_weeks': 0, 'playtime_at_review': 9, 'last_played': 1500395546}",schinese,"不知道怎么形容这游戏的玩法
在一个破破烂烂的小方块里随机出现
需要赶往随机的检查点
还要一路上躲避各种出现的怪物
而且自己还会越长越长，要像贪食蛇一样躲避身体。。
整个设定奇怪，操作奇怪，画面更奇怪的游戏",1500301451,1500301451,False,1,0,0.505154609680175781,0,True,False,False,False,,,
28241158,"{'steamid': '76561198037362310', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 8, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8, 'last_played': 1481138073}",english,The Nokia 3510 version was better,1481139121,1481139121,False,1,1,0.509433984756469727,0,True,False,False,False,,,
23296904,"{'steamid': '76561198049646906', 'num_games_owned': 1035, 'num_reviews': 36, 'playtime_forever': 11, 'playtime_last_two_weeks': 0, 'playtime_at_review': 11, 'last_played': 1464637077}",russian,"Хорошая игра, абсолютно затягивающая игровым процессом, при первом запуске я не понял, как и что нужно делать в этой игре, но пройдя несколько уровней игра прям затянула меня, цель игры проста не попасться зеленым минам и как можно дольше продержаться, ползая от 1 контрольной точки к другой. Безусловно это игра хардкорна, что и предает ее интерес. Цена для этой игры нормальная, а сама игра больше напоминает змейку, а не червя.",1464637872,1464637872,True,3,0,0.503458917140960693,0,False,False,False,False,,,
23267583,"{'steamid': '76561198183456645', 'num_games_owned': 1194, 'num_reviews': 17, 'playtime_forever': 23, 'playtime_last_two_weeks': 0, 'playtime_at_review': 23, 'last_played': 1464686035}",russian,"Ну че тут сказать, это змейка, только теперь есть физика и способность сверх толчка, графика выглядит лучше чем на скриншотах и в трейлере.",1464507592,1464507592,True,0,0,0.477941185235977173,0,False,False,False,False,,,
23240560,"{'steamid': '76561198028212099', 'num_games_owned': 1555, 'num_reviews': 32, 'playtime_forever': 12, 'playtime_last_two_weeks': 0, 'playtime_at_review': 12, 'last_played': 1464381437}",russian,"Игра сложная, но интересная. И стоит недорого. Жаль карточек нет",1464381004,1464381004,True,1,0,0,0,False,False,False,False,,,
23236485,"{'steamid': '76561198019156200', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 14, 'playtime_last_two_weeks': 0, 'playtime_at_review': 14, 'last_played': 1464361448}",russian,Отличная инди-игра чтобы убить пару часов свободного времени. За свои деньги - неплохой выбор,1464365128,1464365128,True,1,0,0.477941185235977173,0,False,False,False,False,,,
19319803,"{'steamid': '76561198260692881', 'num_games_owned': 0, 'num_reviews': 18, 'playtime_forever': 5, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5, 'last_played': 1448659478}",english,ok for this game i give a thumbs down....its not all what it seems to be with the vidoes of it...glad i got it on sale...so yeah...its not great,1448663029,1448663029,False,7,0,0.575976371765136719,0,True,False,False,False,,,
