recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
161635211,"{'steamid': '76561198308406341', 'num_games_owned': 0, 'num_reviews': 13, 'playtime_forever': 16, 'playtime_last_two_weeks': 0, 'playtime_at_review': 16, 'last_played': 1506833832}",english,this game isn't finished. I hate it it's broken and doesn't work,1711610444,1711610444,False,0,0,0,0,True,False,True,True,,,
158220466,"{'steamid': '76561198844282465', 'num_games_owned': 1575, 'num_reviews': 4684, 'playtime_forever': 38, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7, 'last_played': 1708607519}",russian,☀️,1707820799,1707820799,True,0,0,0,0,True,False,True,True,,,
155967385,"{'steamid': '76561199010042150', 'num_games_owned': 3874, 'num_reviews': 2454, 'playtime_forever': 271, 'playtime_last_two_weeks': 0, 'playtime_at_review': 271, 'last_played': 1679245606}",english,"I am 32 years old.

My ex-wife and I have a daughter together, and we adopted our son together. Both are now 4 years old.

When we were going through our separation, I felt lost and unhappy. I was self-destructive. One day, I was so angry with everything spiraling out of control that I punched a concrete wall in a moment of overwhelming emotion. This resulted in breaking my fifth metacarpal in my right hand—the hand I worked with, played games with, and used to carry my children to bed—the hand I desperately needed to ensure I could continue providing.

Upon learning the severity of the self-inflicted damage, I became almost suicidal. Keep in mind that just a few months before this, I was the happiest man, with no history of depression or anxiety. I had never experienced anger outbursts, nor was I the type to break down and cry, but I was in a tough situation that truly prevented me from seeing the light on the other side.

With nothing better to do, I looked for a game I could play WITH ONE HAND while recovering. Somehow, I stumbled upon this game and read some of the comments. I decided it was worth a try... I must admit I didn't beat the game, nor did I play as much as some of you. In fact, I may have played this game for only a day or two. That being said, after doing so, I had a new joy and hope for life. I managed to leave behind the pain and suffering that had been thrust upon me. I could experience the joy and happiness of other people. I relaxed for 5 ♥♥♥♥ minutes listening to this music, long enough to realize that I would be okay.

After realizing this, I turned off the game and went back to work. My hand hurt a lot, but I was motivated. I stopped feeling so sorry for myself and became the father I needed to be at that moment, not the weak boy I was behaving like.

Today, I am close friends with the mother of my children. We don't fight, argue, or say hurtful things to each other. We are parents and friends.

Now I have 3 children. My third child is, wait, ALSO 4 YEARS OLD. The woman I am with was going through a very similar situation at the time of my separation, and we just unexpectedly stumbled into each other's lives. We have been dating for a year and are very happy together.

Moral of the story: you never know what life has in store for you, and if I had given up when all odds were against me, I wouldn't be where I am today. This silly little game helped me realize that.

Thank you.",1705241629,1705241629,True,1,0,0.513513505458831787,0,True,False,True,True,,,
139094829,"{'steamid': '76561198898304951', 'num_games_owned': 154, 'num_reviews': 7, 'playtime_forever': 27, 'playtime_last_two_weeks': 0, 'playtime_at_review': 26, 'last_played': 1708465893}",spanish,"muy bueno  el juego de carreras ya que valen mucho las cromos 10/10 
 ⭐ ⭐ ⭐ ⭐",1685203990,1685203990,True,0,0,0,0,True,False,True,True,,,
137371772,"{'steamid': '76561198237676960', 'num_games_owned': 5411, 'num_reviews': 2874, 'playtime_forever': 114, 'playtime_last_two_weeks': 0, 'playtime_at_review': 114, 'last_played': 1682605361}",turkish,7 yıldır erken erişimde olan ve muhtemel de bçyle kalacak olan oyun  hiçbir şey yok oyunda boşun boşu,1682605400,1682605400,False,0,0,0,0,True,False,True,True,,,
125244580,"{'steamid': '76561198375836869', 'num_games_owned': 9, 'num_reviews': 1, 'playtime_forever': 339, 'playtime_last_two_weeks': 0, 'playtime_at_review': 339, 'last_played': 1660325621}",russian,trash,1668082451,1668082451,False,0,0,0,0,False,False,True,True,,,
112946695,"{'steamid': '76561198089970824', 'num_games_owned': 360, 'num_reviews': 66, 'playtime_forever': 276, 'playtime_last_two_weeks': 0, 'playtime_at_review': 276, 'last_played': 1503085029}",russian,Суперская игрушка мне очень понравилась,1648429033,1648429033,True,1,0,0.518518567085266113,0,False,False,True,False,,,
106228946,"{'steamid': '76561198194680793', 'num_games_owned': 3045, 'num_reviews': 1947, 'playtime_forever': 225, 'playtime_last_two_weeks': 0, 'playtime_at_review': 225, 'last_played': 1639932852}",russian,"Мультиплеерный аренный шутер с мёртвым онлайном, и находящийся в раннем доступе с 2016 г. Мёртвый и заброшенный кусок кода. Приобретать данный продукт нет никакого смысла. Ещё и за 249 р.",1640087923,1640087923,False,44,2,0.697533667087554932,1,False,False,True,False,,,
94643506,"{'steamid': '76561198016045164', 'num_games_owned': 3427, 'num_reviews': 154, 'playtime_forever': 622, 'playtime_last_two_weeks': 0, 'playtime_at_review': 622, 'last_played': 1624823895}",english,"⠄⠄⣿⣿⣿⣿⠘⡿⢛⣿⣿⣿⣿⣿⣧⢻⣿⣿⠃⠸⣿⣿⣿⠄⠄⠄⠄⠄
⠄⠄⣿⣿⣿⣿⢀⠼⣛⣛⣭⢭⣟⣛⣛⣛⠿⠿⢆⡠⢿⣿⣿⠄⠄⠄⠄⠄
⠄⠄⠸⣿⣿⢣⢶⣟⣿⣖⣿⣷⣻⣮⡿⣽⣿⣻⣖⣶⣤⣭⡉⠄⠄⠄⠄⠄
⠄⠄⠄⢹⠣⣛⣣⣭⣭⣭⣁⡛⠻⢽⣿⣿⣿⣿⢻⣿⣿⣿⣽⡧⡄⠄⠄⠄
⠄⠄⠄⠄⣼⣿⣿⣿⣿⣿⣿⣿⣿⣶⣌⡛⢿⣽⢘⣿⣷⣿⡻⠏⣛⣀⠄⠄
⠄⠄⠄⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⠙⡅⣿⠚⣡⣴⣿⣿⣿⡆⠄
⠄⠄⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⠄⣱⣾⣿⣿⣿⣿⣿⣿⠄
⠄⢀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠄⣸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠣⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠄⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠑⣿⣮⣝⣛⠿⠿⣿⣿⣿⣿⠄
⢠⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣶⠄⠄⠄⠄⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⠄",1624959031,1624959031,True,1,4,0.461622238159179688,0,True,False,True,False,,,
70053454,"{'steamid': '76561198858030207', 'num_games_owned': 64, 'num_reviews': 7, 'playtime_forever': 51, 'playtime_last_two_weeks': 0, 'playtime_at_review': 37, 'last_played': 1590859002}",russian,не плохо и не хорошо,1590857815,1590857901,False,1,0,0,0,False,False,True,False,,,
